#  #1, #2, #3
4.55,208306147560.46,10057.31
4.08,204166165300.71,10055.24
5.69,202606580304.32,10041.55
4.67,218210338756.21,10011.94
4.99,214084478730.17,10018.46
5.30,200553542961.67,10093.05
4.29,218689198578.65,10011.41
4.84,208882997293.02,10009.18
5.56,212701842300.86,10019.14
4.99,207253835458.46,10015.06
5.39,218054525907.29,10001.22
4.90,211429304788.74,10013.05
5.18,201176954845.03,10094.21
4.42,207524953071.24,10031.30
5.70,215974800590.76,10095.23
4.66,212287449698.70,10022.47
5.04,210216467886.41,10030.29
4.93,205373018529.17,10020.93
6.45,213420897056.20,10056.19
4.64,217480569353.46,10005.72
5.23,201322082399.69,10089.21
4.87,209158770645.64,10084.14
4.94,217696238039.39,10077.40
5.07,217272257738.19,10030.17
5.26,219196478959.73,10014.94
5.54,213670546480.45,10052.45
4.70,217300296578.56,10064.63
5.83,211839514091.22,10052.70
5.31,218285131362.61,10062.30
5.49,219008174274.77,10048.09
5.22,202916693184.42,10068.50
4.18,219936103099.42,10079.01
5.30,215868247630.58,10070.68
5.14,215850351371.89,10097.51
4.41,205694821880.06,10066.78
4.58,203597028425.68,10068.31
4.40,200226961045.51,10066.00
5.61,214614918073.13,10010.14
5.09,219293952044.38,10083.72
5.22,206449628831.07,10050.38
4.91,201994986436.81,10054.35
4.26,216455564635.58,10058.96
5.22,205767131108.48,10066.71
5.24,211751832187.10,10080.00
4.85,215014299757.49,10038.52
4.36,209090077382.01,10062.71
4.27,202767247064.47,10042.42
5.56,216254887410.15,10092.73
5.15,215973112632.26,10028.42
4.78,207868047363.47,10024.12
5.07,219569024889.31,10045.50
5.37,213302985049.06,10027.77
5.10,202909159950.79,10038.17
4.03,205460484388.98,10015.67
4.03,210700481951.23,10038.20
4.44,214381732325.96,10078.13
4.99,206708876275.52,10091.29
5.25,211257220812.89,10063.26
4.82,211105777055.61,10033.68
6.36,210652360940.33,10056.49
5.05,218758002698.54,10063.34
4.98,200202027710.93,10082.57
5.59,206580858227.75,10008.80
5.16,215186642587.76,10093.03
4.73,206282213436.29,10011.97
5.59,213847957724.40,10042.04
5.16,210131768988.34,10064.40
4.81,211596346625.68,10026.85
4.57,208108492267.52,10047.43
5.64,204585818753.95,10098.18
5.46,203503796951.64,10040.31
5.65,207666545873.71,10089.76
4.58,212722598506.23,10081.86
5.07,215875629470.87,10015.00
6.34,201565083977.55,10089.92
4.35,203148078276.53,10040.78
4.56,218505249555.33,10014.51
4.98,216213326101.45,10013.65
4.10,205565899313.96,10052.17
4.89,205550165138.35,10074.42
5.24,205140970741.77,10090.55
5.74,218177213139.54,10066.88
5.95,200598824397.80,10021.46
4.52,211942989859.85,10077.22
5.31,211068189403.94,10095.41
4.45,208400936074.77,10015.29
4.72,211666090473.57,10092.59
4.12,202357632346.71,10050.21
4.31,202501162922.36,10069.71
4.96,207429730437.39,10037.73
4.83,203717436796.45,10065.66
4.74,218679114525.48,10087.17
4.99,209781618641.29,10023.33
4.91,214743152392.32,10048.27
5.65,209312695518.70,10047.29
5.68,206886700969.55,10047.82
4.96,216223921160.64,10073.71
4.98,206870822967.07,10016.72
5.73,202479776280.62,10090.69
4.37,210975846056.69,10048.69
5.01,200181955602.00,10031.00
4.76,213584906984.63,10013.22
4.76,218631632760.26,10060.70
5.54,206005661991.25,10012.44
4.65,207618785942.94,10049.37
5.46,219062734640.52,10063.29
5.31,202214632495.05,10087.11
4.80,216925045055.84,10040.85
4.27,201117479862.28,10075.24
4.40,201951455167.21,10085.22
4.34,218346839617.81,10031.74
4.45,215284069515.35,10083.00
4.33,215919905189.18,10045.63
4.48,204939127779.27,10004.80
4.54,201510641622.53,10064.25
4.68,214721086590.27,10092.42
4.66,211334003338.60,10060.14
5.34,209644254575.97,10047.12
4.42,211897327470.08,10045.37
5.26,214599910096.21,10031.46
5.69,215094681922.51,10035.97
4.84,213945254222.50,10007.96
5.81,218686541951.44,10064.59
4.87,217139356080.45,10036.15
5.98,212255649466.72,10018.54
5.43,215155798541.66,10091.78
5.55,206603078044.84,10012.78
4.75,211720210519.52,10021.59
5.36,214841379981.97,10050.49
5.40,203293813474.16,10068.49
4.28,216690636705.08,10092.88
5.25,207025294282.24,10050.65
4.90,211789962686.89,10009.02
5.22,206326686461.62,10004.64
4.60,201457701014.46,10012.03
4.28,213230541161.82,10012.59
5.69,201002381865.22,10032.49
5.27,206699436949.32,10099.01
5.47,210336518706.63,10028.80
5.07,204137756254.14,10097.32
4.77,218615056154.26,10087.50
4.73,212793726707.29,10045.51
4.63,211356519736.84,10067.39
4.44,207997970017.10,10054.61
5.36,205576831747.62,10065.37
4.51,206723380914.29,10024.36
4.79,205281801415.05,10084.96
5.62,209717684970.35,10018.06
5.58,207113735930.16,10035.78
5.04,219160375789.40,10061.05
4.79,212751427887.33,10079.91
4.48,205450848589.22,10034.97
4.40,216486923870.67,10024.64
4.76,212718974578.74,10022.85
5.35,214000723573.80,10056.47
4.97,201639414977.56,10096.89
5.23,215121353665.23,10041.92
4.79,202420361688.73,10058.81
4.03,209218116842.70,10074.20
5.16,212300494109.82,10023.16
5.23,209931901477.16,10018.63
5.17,210286722567.60,10029.31
4.92,218151470738.07,10032.76
5.41,214723894607.90,10023.12
5.59,219651202656.34,10096.70
4.83,200578762980.30,10022.90
5.32,200720042429.68,10063.65
5.17,212468098464.75,10086.69
3.97,203161067562.16,10006.92
5.68,218365012465.70,10027.22
5.18,219085041724.01,10013.45
5.19,212665044067.42,10070.83
5.34,216700297394.86,10066.25
5.78,201568081623.75,10086.86
5.04,201120557715.56,10099.85
6.48,210253602492.41,10093.41
5.28,218461131931.92,10023.38
4.56,205892972752.01,10094.12
5.31,218443683678.21,10062.39
6.39,202263313981.61,10008.23
5.48,213895679616.64,10094.48
5.32,205414539930.43,10036.58
4.53,204223032369.22,10043.72
4.56,215297037342.52,10086.43
4.95,207007855364.73,10076.13
4.51,218888055575.02,10023.78
4.95,212455097596.16,10070.72
4.40,219516640853.80,10037.62
4.67,205201742576.18,10086.11
4.35,219465929212.59,10031.49
4.89,205545466024.61,10095.36
5.49,217731329116.45,10097.34
5.59,208028657944.47,10080.46
5.90,213981348524.92,10010.74
4.17,201770178759.27,10034.17
5.42,209236029518.13,10027.82
5.27,211879276371.94,10030.08
5.32,212316799952.79,10005.45
5.79,217527131051.79,10040.29
5.07,204313950980.41,10039.99
4.47,209887458886.68,10045.04
4.86,215978188443.46,10044.88
4.39,210129071550.88,10065.17
4.98,200264683443.27,10027.64
4.43,210146791476.98,10097.56
5.08,216207476191.96,10055.82
5.15,206966221448.80,10054.82
4.78,217241742088.13,10045.28
5.38,215527858498.05,10085.26
6.32,216517772835.73,10061.58
5.35,209138359093.32,10024.83
5.09,207778416950.34,10055.08
4.96,207459320288.82,10009.21
4.72,211136177217.10,10031.01
5.10,205562787821.63,10070.18
5.44,219196947153.03,10080.98
4.74,214781019888.95,10022.12
4.65,217289394035.96,10047.33
4.79,203077461819.55,10048.30
5.26,203979612122.47,10001.77
4.51,210607302095.00,10081.22
4.80,214025060358.78,10021.15
5.03,212560598823.47,10048.55
5.23,205223457182.34,10076.22
5.49,201943896072.76,10013.90
5.46,216377653069.44,10033.07
5.44,208625746872.56,10007.01
4.57,202617161867.92,10056.41
4.91,219378112108.49,10074.39
5.77,207015266383.50,10048.00
4.75,217004320811.18,10092.26
5.75,208295233460.91,10083.73
5.63,200857749683.73,10073.86
4.35,201412770275.74,10059.11
5.57,219955963482.50,10021.74
5.00,201236590832.25,10054.17
5.48,204268972547.89,10070.44
5.37,213083672904.63,10080.40
5.20,206236542715.42,10032.30
4.44,219246669152.18,10095.65
4.49,209423701044.04,10009.63
4.12,210774407923.74,10072.64
5.11,203342659075.18,10025.28
4.98,209527905930.61,10046.10
4.84,200724884707.98,10060.08
4.65,218309457352.43,10074.15
4.94,212504631711.09,10004.66
5.20,210882815828.99,10008.44
4.89,217480494616.87,10020.08
5.09,212054412099.77,10042.13
5.24,215344125437.72,10097.79
4.92,208919066773.51,10038.37
4.52,207407627596.88,10036.89
5.16,208177286865.23,10008.24
4.66,211863925868.15,10044.99
5.42,203541949742.45,10095.07
5.01,212627173774.13,10092.54
6.36,205311061079.78,10036.24
4.90,215547532863.97,10071.76
4.67,217299604009.87,10038.22
6.07,209104469569.48,10016.11
4.77,214915280037.95,10063.48
4.75,214246828308.06,10014.67
4.26,205382451523.19,10014.02
5.47,201415584962.86,10060.41
5.19,200885104280.19,10041.04
6.11,202762353018.51,10035.18
5.22,205126822065.40,10041.42
5.20,216477726183.01,10048.02
5.26,215826062211.36,10060.96
4.55,218083347793.58,10021.67
5.26,212034424215.13,10086.48
4.94,214876007405.07,10046.71
4.96,202440667076.51,10008.79
4.66,205179664167.40,10029.66
4.80,215767595032.35,10048.60
5.06,203646904318.26,10007.73
5.26,219616708995.50,10011.77
4.39,200366745097.45,10045.54
4.87,218722156490.73,10044.23
5.28,202479370669.03,10008.04
5.18,213647075571.72,10035.34
5.00,211254671879.80,10067.37
5.10,213043377379.28,10004.52
4.85,217686101110.27,10009.77
5.26,204472970651.44,10008.37
5.02,212751883077.56,10074.62
4.34,200729844486.41,10051.26
5.35,211681676671.47,10045.41
5.86,214809709291.19,10021.07
5.34,214532773442.52,10080.20
4.87,209241064035.01,10037.33
5.23,208758148231.36,10034.62
5.29,210229694656.91,10044.93
5.02,213866429590.10,10083.91
5.45,212030717265.24,10070.93
5.18,205986025160.22,10077.98
5.41,207295640027.90,10053.76
4.36,217689249845.30,10054.17
4.88,202744829758.87,10030.47
5.10,208214455262.73,10078.96
5.78,200392076959.02,10052.68
4.63,200865027575.75,10076.16
5.35,208747145994.33,10044.98
5.03,209753002889.44,10005.06
4.70,214140621975.08,10075.30
4.93,212197404130.72,10065.34
4.94,216866525056.91,10049.10
4.86,210649276737.31,10059.12
4.76,218170646850.74,10005.97
4.76,211196027639.52,10094.08
4.56,214395872672.54,10020.95
4.82,203734906129.32,10087.72
5.28,200976267825.73,10010.59
5.04,209338909551.72,10059.20
4.75,216850326062.88,10086.15
4.78,218711773791.52,10015.43
5.07,207410271120.60,10020.39
5.05,213701791676.76,10074.88
5.18,211598976104.95,10030.74
4.36,200654053959.19,10080.41
4.93,210810438322.07,10034.93
5.01,205518810884.47,10092.02
5.20,218523667701.81,10023.88
5.64,204102606688.54,10009.51
4.01,216974504893.74,10014.98
5.39,209169539481.93,10028.18
4.46,200286282364.37,10057.30
5.05,213135637246.10,10070.99
5.54,202597501520.39,10041.15
4.59,216987857715.46,10059.08
4.48,204636767813.96,10073.98
4.96,216395801572.68,10016.01
4.95,200103054404.71,10051.43
5.47,201744805420.53,10093.74
4.57,207284767917.11,10039.72
4.30,218752349618.62,10012.33
5.25,211740383331.26,10057.77
5.04,218464721950.57,10009.38
4.90,215478933272.89,10091.55
4.71,205264635277.92,10091.45
4.55,208724762984.94,10057.81
4.66,208383607382.61,10080.60
5.45,205357571237.93,10000.03
4.95,206086512482.68,10079.43
5.31,206525289374.30,10016.72
4.65,210348861292.06,10028.17
4.79,208242850546.19,10084.29
4.09,208752138121.98,10003.52
4.77,203757155274.21,10073.72
5.15,202729356854.08,10084.10
4.34,212644538284.31,10039.45
4.59,211470178104.98,10066.88
5.22,214638896874.17,10009.29
4.73,211194875820.94,10032.85
5.48,212432234007.62,10097.08
4.69,200035568016.88,10005.79
5.17,207029849145.91,10004.52
4.71,207743231361.22,10035.47
4.71,206660238570.79,10032.23
4.34,205670661917.77,10049.51
5.33,207867489605.43,10076.46
5.03,217861485387.95,10041.07
4.61,212107345917.81,10028.17
6.01,213005630150.66,10051.67
4.83,201657313822.68,10058.09
6.19,216718870612.47,10006.84
4.88,214394914637.70,10002.67
5.14,207789291037.28,10084.58
4.67,215413577352.51,10072.31
4.00,204848835268.33,10096.63
5.19,205384949610.34,10053.24
5.36,200024166865.07,10001.32
4.43,203866252606.24,10092.63
5.28,206711118584.51,10013.36
4.19,210073235200.36,10043.73
4.36,214713465044.92,10025.59
5.36,212904887051.46,10073.81
5.99,202835820684.98,10036.27
4.67,200664332857.41,10057.30
5.56,218172962618.12,10025.11
4.76,218162654118.32,10019.62
5.31,216616196964.13,10070.90
5.96,214740319068.94,10097.79
4.64,212113893871.65,10000.43
4.88,202953063992.95,10082.45
5.31,211975235946.82,10083.88
4.00,203446158091.63,10079.08
4.39,218103752060.95,10016.77
4.87,200285488365.71,10088.28
5.06,216655889572.09,10016.41
4.85,204309951400.65,10026.49
5.62,216539971806.08,10086.19
4.96,206949203407.61,10018.10
5.15,219407212858.03,10060.46
5.07,208499316685.51,10041.99
5.49,213656904025.39,10062.51
4.53,211642759737.09,10044.41
5.39,210800587689.72,10017.88
4.56,203376530473.13,10008.60
4.42,213612252491.98,10045.90
5.37,203530051361.59,10084.32
5.79,212182989168.93,10049.54
4.32,206540440355.75,10072.67
4.20,206347946675.32,10063.66
4.78,203171835617.57,10024.74
5.02,204123531008.80,10006.22
4.45,219096219905.76,10076.52
5.93,212452045948.38,10037.48
4.20,217005971175.13,10044.93
4.88,215259953060.12,10044.38
4.81,217821598085.96,10062.95
5.81,208088788163.42,10030.76
5.30,215881642557.78,10014.48
6.13,217100936801.42,10020.14
5.00,201351785673.90,10053.64
4.53,205201611065.84,10075.35
4.82,213786589029.36,10018.96
4.76,217930962828.34,10096.60
4.42,200979212422.12,10083.62
4.75,212752219127.82,10055.29
4.78,210153126865.50,10050.24
4.15,207650980998.72,10093.61
4.24,203786454730.77,10091.48
4.69,204598758079.06,10053.38
5.08,214350244751.75,10085.87
5.30,205794288903.32,10024.45
5.23,215765412890.09,10096.19
5.14,218971247499.43,10066.30
5.33,202229400276.59,10062.33
5.41,201577696221.46,10094.49
5.11,219525938107.13,10044.01
5.10,207213272930.69,10011.29
4.70,205186754799.53,10025.89
5.92,205405630368.72,10016.31
5.39,212077872695.22,10036.60
5.34,204651368553.36,10050.55
5.08,212429325290.54,10083.38
4.52,209384961966.75,10064.01
4.26,203898299471.82,10072.26
4.79,216218145388.60,10039.36
5.14,209191827790.27,10043.58
5.64,201889225347.40,10055.07
4.99,209084742531.60,10013.73
5.46,205171295557.21,10095.44
5.05,219272827700.23,10001.86
4.54,201101532295.89,10003.44
4.61,210947283101.09,10007.17
5.76,209075251833.51,10094.89
4.66,205661662959.22,10009.87
5.01,210388196265.94,10077.60
5.18,204724309111.94,10062.51
4.74,203338911690.96,10045.62
4.94,202710734638.85,10067.25
4.58,210500193085.60,10043.35
5.37,216598043383.25,10039.28
5.18,214070150852.08,10011.50
4.43,201840761091.46,10049.84
5.90,215108084618.40,10042.66
4.26,200953180847.20,10085.09
5.00,209805719564.07,10047.92
4.50,204737861609.75,10038.24
5.15,213012656403.30,10063.03
4.90,219869515642.80,10011.71
5.22,211385766136.63,10012.63
5.45,218996101300.04,10035.18
4.66,218088346853.46,10001.02
4.89,216507152725.55,10035.88
4.61,215861430414.87,10024.16
4.81,204782418232.06,10074.30
5.41,212286026922.99,10091.56
5.36,218601324024.31,10037.86
4.61,205161404377.73,10091.76
4.00,200122138189.19,10063.58
4.39,209013424243.09,10042.95
4.78,212488072552.90,10027.31
4.58,212798369471.92,10024.85
5.43,214856673049.73,10066.62
4.73,206146835895.22,10075.69
4.03,218592868793.07,10034.15
5.40,200905750821.08,10031.78
5.64,219136150352.71,10042.32
5.38,206080778200.93,10075.85
5.49,204299219805.68,10011.50
5.04,219932696336.00,10045.43
6.05,211558885158.75,10086.28
5.68,200328885616.20,10087.37
4.79,201005430106.85,10046.59
4.60,215287011813.51,10012.35
5.26,206610477851.11,10099.53
3.90,210338458704.82,10066.68
4.70,218220471387.34,10035.81
4.68,211063738231.31,10026.66
5.15,218249793766.44,10084.15
5.72,204114585072.71,10079.65
4.98,203178905585.60,10089.42
5.67,201550549957.08,10078.55
4.85,206171669439.44,10021.13
5.93,200321428978.52,10078.75
5.16,203517876814.47,10053.26
4.98,200252730337.41,10056.23
5.27,200928155745.30,10042.75
4.97,216923420486.32,10005.89
4.74,200512838042.61,10009.06
4.50,208950792922.53,10091.01
5.18,218043244801.26,10091.72
5.79,219046047285.62,10043.03
4.72,207434715353.96,10044.77
4.96,210072250647.55,10082.70
5.00,201373520459.80,10003.28
5.28,203545980919.06,10077.44
5.40,211580622905.43,10016.22
5.10,211679639601.66,10052.22
4.00,203123268199.46,10004.40
4.23,215882111581.05,10034.52
4.42,215049850081.24,10000.50
4.98,210478977126.20,10042.99
4.54,217951126295.22,10014.14
4.95,210591035176.22,10066.10
4.48,205688253744.18,10074.98
4.47,219870667903.74,10030.86
5.04,203228013672.02,10031.94
4.24,208306626452.13,10033.93
4.80,218550938501.43,10017.15
5.89,213184845232.65,10009.98
4.35,212622572909.38,10002.00
5.24,214000476282.79,10043.57
5.28,204151911997.73,10010.46
5.16,208163474096.61,10086.81
5.47,206365134389.41,10002.89
5.45,203911344166.77,10059.18
4.32,219336683000.85,10040.96
4.92,209621991587.57,10045.06
5.12,202266367349.56,10051.22
4.67,208451704534.06,10085.83
5.67,207486800078.32,10092.57
4.60,205111370670.01,10099.41
4.64,201549091248.60,10060.83
4.56,213809204337.59,10012.71
4.80,208597221134.47,10068.51
4.68,212100435982.54,10023.47
5.56,215747142537.43,10050.89
5.51,204201448011.50,10043.68
5.46,217874587916.99,10056.49
5.82,204263012555.42,10037.20
5.66,219029310961.01,10064.58
4.55,202420927002.57,10099.04
5.33,214811898710.51,10037.74
4.86,211485174574.13,10016.82
4.94,215242488785.98,10005.67
4.69,214292869621.75,10085.44
5.15,211499696661.84,10009.05
4.56,206926519881.63,10017.70
4.68,212592866701.69,10055.62
4.50,205250115548.49,10099.02
5.10,213436652234.73,10000.91
5.10,204544938268.11,10000.73
4.96,200253984260.61,10080.04
4.61,215040543351.30,10031.08
5.09,216531311005.61,10002.47
5.63,207340061004.61,10035.63
5.44,210797044307.64,10077.08
4.37,200389360459.80,10034.25
5.58,205120390963.10,10018.90
5.40,206178848140.37,10036.66
4.90,219053718414.36,10022.25
4.97,201642620711.58,10097.83
3.88,202663416791.08,10021.68
4.92,216307329977.50,10027.10
5.17,202977827553.16,10057.66
5.55,213082546171.84,10059.86
6.05,206934204965.64,10008.97
4.55,215411043750.56,10021.27
4.01,204292993241.05,10042.69
5.30,201073222597.57,10033.59
5.29,208596612004.26,10091.94
4.86,215245950004.19,10023.97
4.85,205386444858.82,10014.07
